
Conversion of EDT data from sounding archive file D:\SoundingArchive\PWPM_20180309_213222.dc3db

Information about sounding:
==================================

Station:                  41041 PWPM
Launch time:              2018-03-09 21:32:22 UTC
RS type:                  RS92-SGP
RS number:                M5013207
Reason for termination:   Increasing pressure
Sounding SW version:      MW31 3.66

==================================


Information about map: EDT                 
==================================


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     time	     Pscl	        T	       RH	        v	        u	   Height	        P	       TD	       MR	       DD	       FF	       AZ	    Range	      Lon	      Lat	   SpuKey	   UsrKey	   RadarH	
  6128.00	    14783	   221.80	        1	    -0.14	    18.67	    22367	    36.90	   189.60	     0.01	      270	    18.70	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6130.00	    14777	   221.90	        1	    -0.34	    18.54	    22377	    36.90	   189.70	     0.01	      271	    18.50	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6132.00	    14772	   222.00	        1	    -0.55	    18.43	    22384	    36.80	   189.70	     0.01	      272	    18.40	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6134.00	    14768	   222.00	        1	    -0.75	    18.36	    22391	    36.80	   189.80	     0.01	      272	    18.40	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6136.00	    14764	   222.20	        1	    -0.93	    18.33	    22398	    36.80	   189.80	     0.01	      273	    18.40	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6138.00	    14759	   222.30	        1	    -1.10	    18.32	    22406	    36.70	   189.80	     0.01	      273	    18.40	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6140.00	    14754	   222.40	        1	    -1.24	    18.34	    22413	    36.70	   189.80	     0.01	      274	    18.40	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6142.00	    14749	   222.40	        1	    -1.36	    18.38	    22420	    36.60	   189.90	     0.01	      274	    18.40	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6144.00	    14744	   222.40	        1	    -1.44	    18.44	    22429	    36.60	   189.90	     0.01	      274	    18.50	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6146.00	    14738	   222.50	        1	    -1.50	    18.52	    22438	    36.50	   190.00	     0.01	      275	    18.60	       18	    37600	   -58.16	   -61.76	        0	        0	   -32768	
  6148.00	    14733	   222.60	        1	    -1.51	    18.61	    22446	    36.50	   190.00	     0.01	      275	    18.70	       18	    37600	   -58.16	   -61.76	     2048	     2048	   -32768	
  6150.00	    14728	   222.60	        1	    -1.49	    18.71	    22454	    36.40	   190.00	     0.01	      275	    18.80	       18	    37600	   -58.15	   -61.76	        0	        0	   -32768	
  6152.00	    14722	   222.70	        1	    -1.44	    18.80	    22465	    36.40	   190.10	     0.01	      274	    18.90	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6154.00	    14717	   222.90	        1	    -1.35	    18.90	    22473	    36.30	   190.20	     0.01	      274	    18.90	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6156.00	    14713	   223.00	        1	    -1.23	    18.98	    22479	    36.30	   190.20	     0.01	      274	    19.00	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6158.00	    14708	   223.00	        1	    -1.08	    19.07	    22486	    36.30	   190.30	     0.01	      273	    19.10	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6160.00	    14703	   223.10	        1	    -0.92	    19.14	    22495	    36.20	   190.30	     0.01	      273	    19.20	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6162.00	    14697	   223.10	        1	    -0.73	    19.20	    22504	    36.20	   190.30	     0.01	      272	    19.20	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6164.00	    14691	   223.10	        1	    -0.54	    19.26	    22514	    36.10	   190.40	     0.01	      272	    19.30	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6166.00	    14686	   223.10	        1	    -0.34	    19.30	    22522	    36.10	   190.40	     0.01	      271	    19.30	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6168.00	    14682	   223.10	        1	    -0.14	    19.33	    22528	    36.00	   190.40	     0.01	      270	    19.30	       19	    37700	   -58.15	   -61.76	        0	        0	   -32768	
  6170.00	    14676	   223.20	        1	     0.06	    19.36	    22537	    36.00	   190.40	     0.01	      270	    19.40	       19	    37800	   -58.15	   -61.76	        0	        0	   -32768	
  6172.00	    14671	   223.20	        1	     0.24	    19.38	    22546	    35.90	   190.40	     0.01	      269	    19.40	       19	    37800	   -58.15	   -61.76	        0	        0	   -32768	
  6174.00	    14666	   223.10	        1	     0.40	    19.39	    22553	    35.90	   190.40	     0.01	      269	    19.40	       19	    37800	   -58.15	   -61.76	        0	        0	   -32768	
  6176.00	    14661	   223.10	        1	     0.55	    19.39	    22562	    35.80	   190.40	     0.01	      268	    19.40	       19	    37800	   -58.14	   -61.76	        0	        0	   -32768	
  6178.00	    14657	   223.10	        1	     0.69	    19.39	    22568	    35.80	   190.40	     0.01	      268	    19.40	       19	    37800	   -58.14	   -61.76	        0	        0	   -32768	
  6180.00	    14652	   223.10	        1	     0.80	    19.37	    22576	    35.80	   190.50	     0.01	      268	    19.40	       19	    37800	   -58.14	   -61.76	        0	        0	   -32768	
  6182.00	    14645	   223.00	        1	     0.91	    19.35	    22586	    35.70	   190.50	     0.01	      267	    19.40	       19	    37800	   -58.14	   -61.76	        0	        0	   -32768	
  6184.00	    14640	   223.00	        1	     1.00	    19.31	    22596	    35.70	   190.50	     0.01	      267	    19.30	       19	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6186.00	    14635	   223.10	        1	     1.08	    19.27	    22603	    35.60	   190.40	     0.01	      267	    19.30	       19	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6188.00	    14630	   223.20	        1	     1.16	    19.21	    22611	    35.60	   190.40	     0.01	      267	    19.20	       20	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6190.00	    14625	   223.20	        1	     1.25	    19.13	    22619	    35.50	   190.50	     0.01	      266	    19.20	       20	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6192.00	    14620	   223.20	        1	     1.34	    19.05	    22628	    35.50	   190.50	     0.01	      266	    19.10	       20	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6194.00	    14615	   223.20	        1	     1.44	    18.95	    22636	    35.40	   190.50	     0.01	      266	    19.00	       20	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6196.00	    14609	   223.20	        1	     1.55	    18.84	    22644	    35.40	   190.50	     0.01	      265	    18.90	       20	    37900	   -58.14	   -61.76	        0	        0	   -32768	
  6198.00	    14603	   223.30	        1	     1.67	    18.72	    22654	    35.30	   190.60	     0.01	      265	    18.80	       20	    38000	   -58.14	   -61.76	        0	        0	   -32768	
  6200.00	    14599	   223.30	        1	     1.80	    18.59	    22660	    35.30	   190.60	     0.01	      264	    18.70	       20	    38000	   -58.14	   -61.76	     2048	     2048	   -32768	
  6202.00	    14595	   223.30	        1	     1.95	    18.45	    22666	    35.30	   190.50	     0.01	      264	    18.60	       20	    38000	   -58.14	   -61.76	        0	        0	   -32768	
  6204.00	    14590	   223.30	        1	     2.10	    18.29	    22675	    35.20	   190.60	     0.01	      263	    18.40	       20	    38000	   -58.13	   -61.76	        0	        0	   -32768	
  6206.00	    14583	   223.30	        1	     2.24	    18.13	    22686	    35.20	   190.60	     0.01	      263	    18.30	       20	    38000	   -58.13	   -61.76	        0	        0	   -32768	
  6208.00	    14577	   223.30	        1	     2.38	    17.95	    22696	    35.10	   190.60	     0.01	      262	    18.10	       20	    38000	   -58.13	   -61.76	        0	        0	   -32768	
  6210.00	    14573	   223.30	        1	     2.52	    17.77	    22702	    35.10	   190.50	     0.01	      262	    17.90	       20	    38100	   -58.13	   -61.76	        0	        0	   -32768	
  6212.00	    14567	   223.20	        1	     2.63	    17.58	    22711	    35.00	   190.60	     0.01	      261	    17.80	       20	    38100	   -58.13	   -61.76	        0	        0	   -32768	
  6214.00	    14561	   223.20	        1	     2.72	    17.38	    22721	    35.00	   190.60	     0.01	      261	    17.60	       20	    38100	   -58.13	   -61.76	        0	        0	   -32768	
  6216.00	    14557	   223.10	        1	     2.79	    17.18	    22728	    34.90	   190.50	     0.01	      261	    17.40	       20	    38100	   -58.13	   -61.76	        0	        0	   -32768	
  6218.00	    14552	   223.00	        1	     2.84	    16.98	    22736	    34.90	   190.50	     0.01	      261	    17.20	       20	    38100	   -58.13	   -61.76	        0	        0	   -32768	
  6220.00	    14545	   222.80	        1	     2.86	    16.78	    22746	    34.80	   190.50	     0.01	      260	    17.00	       20	    38200	   -58.13	   -61.76	        0	        0	   -32768	
  6222.00	    14539	   222.80	        1	     2.85	    16.59	    22755	    34.80	   190.40	     0.01	      260	    16.80	       20	    38200	   -58.13	   -61.76	        0	        0	   -32768	
  6224.00	    14535	   222.80	        1	     2.83	    16.42	    22762	    34.80	   190.40	     0.01	      260	    16.70	       20	    38200	   -58.13	   -61.76	        0	        0	   -32768	
  6226.00	    14530	   222.90	        1	     2.80	    16.25	    22770	    34.70	   190.40	     0.01	      260	    16.50	       20	    38200	   -58.13	   -61.76	        0	        0	   -32768	
  6228.00	    14525	   222.90	        1	     2.75	    16.11	    22779	    34.70	   190.40	     0.01	      260	    16.30	       20	    38200	   -58.13	   -61.76	        0	        0	   -32768	
  6230.00	    14519	   222.90	        1	     2.70	    15.98	    22788	    34.60	   190.40	     0.01	      260	    16.20	       21	    38200	   -58.13	   -61.76	        0	        0	   -32768	
  6232.00	    14513	   223.00	        1	     2.67	    15.87	    22798	    34.60	   190.40	     0.01	      260	    16.10	       21	    38300	   -58.13	   -61.76	        0	        0	   -32768	
  6234.00	    14508	   223.10	        1	     2.63	    15.79	    22806	    34.50	   190.40	     0.01	      261	    16.00	       21	    38300	   -58.13	   -61.76	        0	        0	   -32768	
  6236.00	    14503	   223.10	        1	     2.62	    15.71	    22814	    34.50	   190.40	     0.01	      261	    15.90	       21	    38300	   -58.12	   -61.76	        0	        0	   -32768	
  6238.00	    14498	   223.10	        1	     2.62	    15.65	    22821	    34.50	   190.40	     0.01	      260	    15.90	       21	    38300	   -58.12	   -61.76	        0	        0	   -32768	
  6240.00	    14494	   223.20	        1	     2.65	    15.60	    22828	    34.40	   190.40	     0.01	      260	    15.80	       21	    38300	   -58.12	   -61.76	        0	        0	   -32768	
  6242.00	    14489	   223.30	        1	     2.69	    15.55	    22836	    34.40	   190.50	     0.01	      260	    15.80	       21	    38300	   -58.12	   -61.76	        0	        0	   -32768	
  6244.00	    14484	   223.40	        1	     2.75	    15.51	    22843	    34.30	   190.50	     0.01	      260	    15.70	       21	    38300	   -58.12	   -61.76	     2048	     2048	   -32768	
  6246.00	    14480	   223.50	        1	     2.83	    15.46	    22850	    34.30	   190.60	     0.01	      260	    15.70	       21	    38400	   -58.12	   -61.76	        0	        0	   -32768	
  6248.00	    14475	   223.60	        1	     2.93	    15.40	    22859	    34.30	   190.60	     0.01	      259	    15.70	       21	    38400	   -58.12	   -61.76	        0	        0	   -32768	
  6250.00	    14469	   223.60	        1	     3.02	    15.34	    22868	    34.20	   190.60	     0.01	      259	    15.60	       21	    38400	   -58.12	   -61.76	        0	        0	   -32768	
  6252.00	    14462	   223.60	        1	     3.11	    15.27	    22879	    34.20	   190.60	     0.01	      258	    15.60	       21	    38400	   -58.12	   -61.76	        0	        0	   -32768	
  6254.00	    14456	   223.60	        1	     3.20	    15.19	    22889	    34.10	   190.70	     0.01	      258	    15.50	       21	    38400	   -58.12	   -61.76	        0	        0	   -32768	
  6256.00	    14451	   223.60	        1	     3.27	    15.10	    22897	    34.10	   190.70	     0.01	      258	    15.50	       21	    38400	   -58.12	   -61.76	        0	        0	   -32768	
  6258.00	    14445	   223.70	        1	     3.32	    15.01	    22907	    34.00	   190.70	     0.01	      258	    15.40	       21	    38500	   -58.12	   -61.76	        0	        0	   -32768	
  6260.00	    14439	   223.80	        1	     3.36	    14.90	    22915	    34.00	   190.70	     0.01	      257	    15.30	       21	    38500	   -58.12	   -61.76	        6	        6	   -32768	
  6262.00	    14435	   223.80	        1	     3.36	    14.79	    22922	    33.90	   190.70	     0.01	      257	    15.20	       21	    38500	   -58.12	   -61.76	        0	        0	   -32768	
  6264.00	    14429	   223.80	        1	     3.34	    14.67	    22931	    33.90	   190.70	     0.01	      257	    15.00	       21	    38500	   -58.12	   -61.76	        0	        0	   -32768	
  6266.00	    14423	   223.80	        1	     3.29	    14.55	    22940	    33.80	   190.70	     0.01	      257	    14.90	       21	    38500	   -58.12	   -61.76	     2048	     2048	   -32768	
  6268.00	    14418	   223.80	        1	     3.22	    14.41	    22950	    33.80	   190.80	     0.01	      257	    14.80	       21	    38500	   -58.12	   -61.76	     2048	     2048	   -32768	
  6270.00	    14412	   223.80	        1	     3.11	    14.27	    22958	    33.70	   190.70	     0.01	      258	    14.60	       21	    38600	   -58.11	   -61.76	        0	        0	   -32768	
  6272.00	    14407	   223.80	        1	     2.98	    14.12	    22967	    33.70	   190.80	     0.01	      258	    14.40	       21	    38600	   -58.11	   -61.76	        0	        0	   -32768	
  6274.00	    14402	   223.70	        1	     2.83	    13.96	    22975	    33.70	   190.80	     0.01	      259	    14.20	       21	    38600	   -58.11	   -61.76	        0	        0	   -32768	
  6276.00	    14397	   223.60	        1	     2.66	    13.79	    22982	    33.60	   190.70	     0.01	      259	    14.00	       21	    38600	   -58.11	   -61.76	        0	        0	   -32768	
  6278.00	    14391	   223.70	        1	     2.47	    13.61	    22992	    33.60	   190.70	     0.01	      260	    13.80	       21	    38600	   -58.11	   -61.76	        0	        0	   -32768	
  6280.00	    14386	   223.70	        1	     2.26	    13.42	    23001	    33.50	   190.70	     0.01	      260	    13.60	       21	    38600	   -58.11	   -61.76	     2048	     2048	   -32768	
  6282.00	    14381	   223.80	        1	     2.04	    13.20	    23009	    33.50	   190.80	     0.01	      261	    13.40	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6284.00	    14376	   223.80	        1	     1.83	    12.98	    23016	    33.40	   190.80	     0.01	      262	    13.10	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6286.00	    14370	   223.80	        1	     1.61	    12.75	    23025	    33.40	   190.80	     0.02	      263	    12.90	       22	    38700	   -58.11	   -61.76	     2048	     2048	   -32768	
  6288.00	    14364	   223.80	        1	     1.40	    12.52	    23035	    33.30	   190.80	     0.02	      264	    12.60	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6290.00	    14358	   223.80	        1	     1.19	    12.28	    23045	    33.30	   190.80	     0.02	      264	    12.30	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6292.00	    14353	   223.80	        1	     1.01	    12.04	    23054	    33.20	   190.80	     0.02	      265	    12.10	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6294.00	    14347	   223.80	        1	     0.84	    11.80	    23063	    33.20	   190.80	     0.02	      266	    11.80	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6296.00	    14342	   223.80	        1	     0.70	    11.57	    23071	    33.20	   190.80	     0.02	      267	    11.60	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6298.00	    14337	   223.90	        1	     0.59	    11.35	    23078	    33.10	   190.80	     0.02	      267	    11.40	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6300.00	    14332	   223.90	        1	     0.51	    11.15	    23087	    33.10	   190.80	     0.02	      267	    11.20	       22	    38700	   -58.11	   -61.76	        0	        0	   -32768	
  6302.00	    14326	   224.10	        1	     0.45	    10.96	    23096	    33.00	   190.90	     0.02	      268	    11.00	       22	    38800	   -58.11	   -61.76	        0	        0	   -32768	
  6304.00	    14320	   224.30	        1	     0.42	    10.78	    23106	    33.00	   191.00	     0.02	      268	    10.80	       22	    38800	   -58.11	   -61.76	    32768	    32768	   -32768	
  6306.00	    14314	   224.30	        1	     0.43	    10.63	    23116	    32.90	   191.00	     0.02	      268	    10.60	       22	    38800	   -58.11	   -61.76	        0	        0	   -32768	
  6308.00	    14308	   224.30	        1	     0.46	    10.49	    23125	    32.90	   191.00	     0.02	      268	    10.50	       22	    38800	   -58.11	   -61.76	        0	        0	   -32768	
  6310.00	    14304	   224.30	        1	     0.51	    10.38	    23132	    32.90	   191.00	     0.02	      267	    10.40	       22	    38800	   -58.11	   -61.76	        0	        0	   -32768	
  6312.00	    14298	   224.20	        1	     0.59	    10.28	    23141	    32.80	   191.00	     0.02	      267	    10.30	       22	    38800	   -58.11	   -61.76	        0	        0	   -32768	
  6314.00	    14292	   224.20	        1	     0.68	    10.20	    23151	    32.80	   191.00	     0.02	      266	    10.20	       22	    38800	   -58.10	   -61.76	        0	        0	   -32768	
  6316.00	    14286	   224.10	        1	     0.78	    10.14	    23160	    32.70	   191.00	     0.02	      266	    10.20	       22	    38800	   -58.10	   -61.76	        0	        0	   -32768	
  6318.00	    14281	   224.00	        1	     0.89	    10.10	    23169	    32.70	   190.90	     0.02	      265	    10.10	       22	    38800	   -58.10	   -61.76	        0	        0	   -32768	
  6320.00	    14276	   224.00	        1	     1.00	    10.06	    23176	    32.60	   190.80	     0.02	      264	    10.10	       22	    38800	   -58.10	   -61.76	        0	        0	   -32768	
  6322.00	    14271	   223.90	        1	     1.11	    10.03	    23185	    32.60	   190.80	     0.02	      264	    10.10	       22	    38800	   -58.10	   -61.76	        0	        0	   -32768	
  6324.00	    14265	   223.90	        1	     1.21	    10.02	    23194	    32.50	   190.90	     0.02	      263	    10.10	       22	    38900	   -58.10	   -61.76	     2048	     2048	   -32768	
  6326.00	    14260	   223.80	        1	     1.30	    10.01	    23202	    32.50	   190.80	     0.02	      263	    10.10	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6328.00	    14254	   223.70	        1	     1.37	     9.99	    23211	    32.50	   190.80	     0.02	      262	    10.10	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6330.00	    14248	   223.60	        1	     1.42	     9.98	    23221	    32.40	   190.70	     0.02	      262	    10.10	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6332.00	    14242	   223.50	        1	     1.45	     9.98	    23231	    32.40	   190.70	     0.02	      262	    10.10	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6334.00	    14236	   223.40	        1	     1.44	     9.97	    23241	    32.30	   190.70	     0.02	      262	    10.10	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6336.00	    14230	   223.40	        1	     1.41	     9.95	    23249	    32.30	   190.70	     0.02	      262	    10.00	       22	    38900	   -58.10	   -61.76	     2048	     2048	   -32768	
  6338.00	    14225	   223.40	        1	     1.35	     9.93	    23258	    32.20	   190.70	     0.02	      262	    10.00	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6340.00	    14219	   223.50	        1	     1.26	     9.92	    23267	    32.20	   190.70	     0.02	      263	    10.00	       22	    38900	   -58.10	   -61.76	        0	        0	   -32768	
  6342.00	    14213	   223.50	        1	     1.14	     9.90	    23277	    32.10	   190.70	     0.02	      263	    10.00	       22	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6344.00	    14208	   223.50	        1	     1.00	     9.88	    23285	    32.10	   190.60	     0.02	      264	     9.90	       22	    39000	   -58.10	   -61.76	     2048	     2048	   -32768	
  6346.00	    14203	   223.50	        1	     0.83	     9.86	    23293	    32.10	   190.60	     0.02	      265	     9.90	       22	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6348.00	    14197	   223.40	        1	     0.65	     9.84	    23303	    32.00	   190.60	     0.02	      266	     9.90	       22	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6350.00	    14192	   223.40	        1	     0.44	     9.83	    23311	    32.00	   190.60	     0.02	      267	     9.80	       22	    39000	   -58.10	   -61.76	     2055	     2055	   -32768	
  6352.00	    14187	   223.30	        1	     0.21	     9.83	    23319	    31.90	   190.50	     0.02	      269	     9.80	       23	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6354.00	    14181	   223.30	        1	    -0.02	     9.84	    23328	    31.90	   190.50	     0.02	      270	     9.80	       23	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6356.00	    14175	   223.20	        1	    -0.26	     9.85	    23337	    31.80	   190.50	     0.02	      272	     9.90	       23	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6358.00	    14169	   223.20	        1	    -0.52	     9.87	    23348	    31.80	   190.50	     0.02	      273	     9.90	       23	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6360.00	    14164	   223.20	        1	    -0.77	     9.91	    23355	    31.80	   190.50	     0.02	      274	     9.90	       23	    39000	   -58.10	   -61.76	     2048	     2048	   -32768	
  6362.00	    14159	   223.20	        1	    -1.03	     9.96	    23363	    31.70	   190.50	     0.02	      276	    10.00	       23	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6364.00	    14152	   223.20	        1	    -1.28	    10.01	    23374	    31.70	   190.50	     0.02	      277	    10.10	       23	    39000	   -58.10	   -61.76	        0	        0	   -32768	
  6366.00	    14146	   223.20	        1	    -1.53	    10.07	    23383	    31.60	   190.50	     0.02	      279	    10.20	       23	    39000	   -58.09	   -61.76	        0	        0	   -32768	
  6368.00	    14141	   223.10	        1	    -1.77	    10.14	    23392	    31.60	   190.40	     0.01	      280	    10.30	       23	    39000	   -58.09	   -61.76	        0	        0	   -32768	
  6370.00	    14136	   223.00	        1	    -2.00	    10.21	    23400	    31.50	   190.30	     0.01	      281	    10.40	       23	    39100	   -58.09	   -61.76	     2048	     2048	   -32768	
  6372.00	    14130	   223.00	        1	    -2.22	    10.27	    23409	    31.50	   190.40	     0.01	      282	    10.50	       23	    39100	   -58.09	   -61.76	     2048	     2048	   -32768	
  6374.00	    14125	   223.00	        1	    -2.42	    10.34	    23417	    31.50	   190.40	     0.01	      283	    10.60	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6376.00	    14120	   223.00	        1	    -2.61	    10.40	    23425	    31.40	   190.40	     0.01	      284	    10.70	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6378.00	    14115	   223.00	        1	    -2.79	    10.45	    23434	    31.40	   190.40	     0.01	      285	    10.80	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6380.00	    14110	   223.00	        1	    -2.97	    10.48	    23441	    31.30	   190.40	     0.02	      286	    10.90	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6382.00	    14105	   223.10	        1	    -3.13	    10.51	    23449	    31.30	   190.30	     0.01	      287	    11.00	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6384.00	    14099	   223.10	        1	    -3.30	    10.53	    23458	    31.30	   190.30	     0.01	      287	    11.00	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6386.00	    14093	   223.10	        1	    -3.46	    10.54	    23468	    31.20	   190.40	     0.02	      288	    11.10	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6388.00	    14089	   223.00	        1	    -3.63	    10.53	    23476	    31.20	   190.30	     0.01	      289	    11.10	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6390.00	    14084	   223.00	        1	    -3.82	    10.51	    23483	    31.10	   190.30	     0.01	      290	    11.20	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6392.00	    14079	   223.10	        1	    -4.02	    10.49	    23490	    31.10	   190.30	     0.01	      291	    11.20	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6394.00	    14073	   223.20	        1	    -4.24	    10.45	    23500	    31.10	   190.30	     0.02	      292	    11.30	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6396.00	    14068	   223.10	        1	    -4.48	    10.41	    23509	    31.00	   190.30	     0.02	      293	    11.30	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6398.00	    14062	   223.10	        1	    -4.75	    10.37	    23518	    31.00	   190.30	     0.02	      295	    11.40	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6400.00	    14056	   223.10	        1	    -5.03	    10.32	    23527	    30.90	   190.30	     0.02	      296	    11.50	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6402.00	    14051	   223.00	        1	    -5.34	    10.28	    23535	    30.90	   190.30	     0.02	      297	    11.60	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6404.00	    14046	   223.00	        1	    -5.66	    10.23	    23544	    30.90	   190.30	     0.02	      299	    11.70	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6406.00	    14040	   223.00	        1	    -6.00	    10.17	    23552	    30.80	   190.30	     0.02	      301	    11.80	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6408.00	    14036	   222.90	        1	    -6.34	    10.12	    23559	    30.80	   190.20	     0.01	      302	    11.90	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6410.00	    14031	   222.90	        1	    -6.69	    10.07	    23567	    30.70	   190.20	     0.01	      304	    12.10	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6412.00	    14024	   223.00	        1	    -7.03	    10.03	    23578	    30.70	   190.20	     0.02	      305	    12.20	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6414.00	    14018	   223.00	        1	    -7.37	     9.99	    23587	    30.60	   190.30	     0.02	      306	    12.40	       23	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6416.00	    14012	   223.10	        1	    -7.69	     9.95	    23597	    30.60	   190.20	     0.02	      308	    12.60	       24	    39100	   -58.09	   -61.76	        0	        0	   -32768	
  6418.00	    14007	   223.00	        1	    -8.00	     9.93	    23606	    30.60	   190.30	     0.02	      309	    12.70	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6420.00	    14002	   223.00	        1	    -8.29	     9.91	    23614	    30.50	   190.30	     0.02	      310	    12.90	       24	    39000	   -58.08	   -61.76	     2048	     2048	   -32768	
  6422.00	    13997	   223.00	        1	    -8.54	     9.91	    23621	    30.50	   190.30	     0.02	      311	    13.10	       24	    39000	   -58.08	   -61.76	        6	        6	   -32768	
  6424.00	    13992	   223.00	        1	    -8.77	     9.92	    23629	    30.50	   190.30	     0.02	      311	    13.20	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6426.00	    13987	   223.00	        1	    -8.98	     9.95	    23637	    30.40	   190.20	     0.02	      312	    13.40	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6428.00	    13981	   222.90	        1	    -9.15	     9.99	    23646	    30.40	   190.20	     0.02	      312	    13.50	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6430.00	    13976	   222.90	        1	    -9.28	    10.04	    23655	    30.30	   190.20	     0.02	      313	    13.70	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6432.00	    13971	   222.80	        1	    -9.39	    10.10	    23662	    30.30	   190.20	     0.02	      313	    13.80	       24	    39000	   -58.08	   -61.76	        0	        0	   -32768	
  6434.00	    13967	   222.80	        1	    -9.46	    10.18	    23669	    30.30	   190.20	     0.02	      313	    13.90	       24	    39000	   -58.08	   -61.76	     2048	     2048	   -32768	
