Start Up Date 16 JUN 12  8:21 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 29.48 S  47.93 W      0 m



RS-number:  G2414793





Ground check  :    Ref     RS   Corr



  Pressure    : 1013.8 1012.2    1.6

  Temperature :   23.6   23.8   -0.2

  Humidity    :      0      4     -4

                     0      4     -4



Started at:      16 JUN 12  8:40 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   7 22     1.9     909    912.1   17.6  54    8.3  208   8.3

   7 24     1.9     913    911.7   17.6  54    8.3  208   8.3

   7 26     1.9     916    911.3   17.5  55    8.4  209   8.3

   7 28     1.9     920    910.9   17.5  55    8.4  209   8.3

   7 30     1.9     924    910.5   17.5  55    8.4  209   8.3

   7 32     1.9     928    910.1   17.5  55    8.4  209   8.3

   7 34     1.9     932    909.7   17.4  55    8.3  209   8.3

   7 36     1.9     935    909.3   17.4  56    8.6  209   8.4

   7 38     1.9     939    908.9   17.3  56    8.5  209   8.4

   7 40     1.9     943    908.5   17.3  56    8.5  209   8.4

   7 42     1.9     947    908.1   17.3  56    8.5  209   8.4

   7 44     1.9     950    907.7   17.2  56    8.4  209   8.4

   7 46     1.9     954    907.3   17.2  56    8.4  209   8.4

   7 48     1.9     957    906.9   17.1  56    8.3  209   8.4

   7 50     1.9     961    906.5   17.1  56    8.3  209   8.4

   7 52     1.9     965    906.1   17.1  56    8.3  209   8.4

   7 54     1.9     969    905.7   17.0  56    8.2  209   8.4

   7 56     1.9     972    905.3   17.0  57    8.5  210   8.5

   7 58     1.9     976    904.9   16.9  57    8.4  210   8.5

   8  0     1.9     980    904.5   16.9  57    8.4  210   8.5

   8  2     1.9     984    904.1   16.9  56    8.1  210   8.5

   8  4     1.9     988    903.6   16.9  56    8.1  210   8.5

   8  6     1.9     993    903.2   16.8  55    7.8  211   8.6

   8  8     1.9     997    902.7   16.8  55    7.8  211   8.6

   8 10     1.9    1001    902.3   16.8  54    7.5  211   8.6

   8 12     2.0    1005    901.9   16.8  54    7.5  211   8.6

   8 14     2.0    1009    901.5   16.8  54    7.5  211   8.6

   8 16     2.0    1012    901.1   16.7  54    7.4  211   8.8

   8 18     2.0    1016    900.7   16.7  54    7.4  211   8.8

   8 20     2.0    1020    900.3   16.7  54    7.4  211   8.8

   8 22     1.9    1024    899.9   16.7  54    7.4  211   8.8

   8 24     1.9    1027    899.5   16.6  54    7.3  211   8.8

   8 26     1.9    1031    899.1   16.6  54    7.3  211   8.9

   8 28     1.9    1034    898.7   16.5  54    7.2  211   8.9

   8 30     1.9    1038    898.3   16.5  54    7.2  211   8.9

   8 32     1.8    1041    898.0   16.5  54    7.2  211   8.9

   8 34     1.8    1045    897.6   16.5  54    7.2  211   8.9

   8 36     1.8    1048    897.3   16.4  55    7.4  212   8.9

   8 38     1.8    1052    896.9   16.4  55    7.4  212   8.9

   8 40     1.8    1055    896.6   16.4  55    7.4  212   8.9

   8 42     1.8    1059    896.2   16.4  55    7.4  212   8.9

   8 44     1.8    1063    895.8   16.3  55    7.3  212   8.9

   8 46     1.8    1066    895.4   16.3  55    7.3  212   9.0

   8 48     1.8    1070    895.0   16.2  55    7.2  212   9.0

   8 50     1.8    1074    894.6   16.2  55    7.2  212   9.0

   8 52     1.8    1078    894.2   16.2  55    7.2  212   9.0

   8 54     1.8    1082    893.8   16.1  55    7.1  212   9.0

   8 56     1.8    1085    893.4   16.1  56    7.4  212   9.0

   8 58     1.8    1089    893.0   16.0  56    7.3  212   9.0

   9  0     1.8    1093    892.6   16.0  56    7.3  212   9.0

   9  2     1.9    1097    892.3   16.0  56    7.3  212   9.0

   9  4     1.9    1100    891.9   15.9  56    7.2  212   9.0

   9  6     1.9    1104    891.5   15.9  56    7.2  212   9.1

   9  8     1.9    1107    891.1   15.8  56    7.1  212   9.1

   9 10     1.9    1111    890.7   15.8  56    7.1  212   9.1

   9 12     1.9    1115    890.3   15.8  56    7.1  212   9.1

   9 14     1.9    1119    889.8   15.8  56    7.1  212   9.1

   9 16     1.9    1124    889.4   15.7  57    7.3  212   9.2

   9 18     1.9    1128    888.9   15.7  57    7.3  212   9.2

   9 20     1.9    1132    888.5   15.7  57    7.2  212   9.2

   9 22     1.9    1136    888.1   15.7  57    7.3  212   9.2

   9 24     1.9    1140    887.7   15.6  57    7.2  212   9.2

   9 26     1.9    1143    887.3   15.6  58    7.4  213   9.3

   9 28     1.9    1147    887.0   15.5  58    7.3  213   9.3

   9 30     1.9    1151    886.6   15.5  58    7.3  213   9.3

   9 32     1.9    1155    886.2   15.5  58    7.3  213   9.3

   9 34     1.9    1158    885.8   15.4  58    7.2  213   9.3

   9 36     1.9    1162    885.4   15.4  58    7.2  214   9.4

   9 38     1.9    1165    885.0   15.3  58    7.1  214   9.4

   9 40     1.9    1169    884.6   15.3  58    7.1  214   9.4

   9 42     1.9    1173    884.2   15.3  58    7.1  214   9.4

   9 44     1.9    1177    883.8   15.2  58    7.1  214   9.4

   9 46     1.9    1180    883.5   15.2  59    7.3  214   9.6

   9 48     1.9    1184    883.1   15.1  59    7.2  214   9.6

   9 50     1.9    1188    882.7   15.1  59    7.2  214   9.6

   9 52     1.9    1192    882.2   15.1  59    7.2  214   9.6

   9 54     1.9    1196    881.8   15.1  59    7.2  214   9.6

   9 56     1.9    1201    881.4   15.0  58    6.9  215   9.9

   9 58     1.9    1205    881.0   15.0  58    6.9  215   9.9

  10  0     1.9    1209    880.5   15.0  58    6.8  215   9.9

  10  2     1.9    1213    880.1   15.0  58    6.9  215   9.9

  10  4     1.9    1216    879.8   15.0  58    6.9  215   9.9

  10  6     1.9    1220    879.4   14.9  58    6.8  217  10.0

  10  8     1.9    1223    879.0   14.9  58    6.8  217  10.0

  10 10     1.9    1227    878.6   14.9  58    6.7  217  10.0

  10 12     1.9    1231    878.2   14.9  58    6.8  217  10.0

  10 14     1.9    1235    877.8   14.8  58    6.7  217  10.0

  10 16     1.9    1238    877.4   14.8  59    6.9  218  10.2

  10 18     1.9    1242    877.0   14.7  59    6.8  218  10.2

  10 20     1.9    1246    876.7   14.7  59    6.8  218  10.2

  10 22     1.8    1250    876.3   14.7  59    6.8  218  10.2

  10 24     1.8    1253    875.9   14.6  59    6.7  218  10.2

  10 26     1.8    1257    875.5   14.6  60    7.0  219  10.3

  10 28     1.8    1260    875.1   14.5  60    6.9  219  10.3

  10 30     1.8    1264    874.7   14.5  60    6.9  219  10.3

  10 32     1.9    1268    874.4   14.5  60    6.9  219  10.3

  10 34     1.9    1272    874.0   14.5  60    6.9  219  10.3

  10 36     1.9    1275    873.6   14.5  61    7.1  220  10.4

  10 38     1.9    1279    873.2   14.5  61    7.1  220  10.4

  10 40     1.9    1283    872.8   14.5  61    7.1  220  10.4

  10 42     1.9    1287    872.4   14.5  61    7.1  220  10.4

  10 44     1.9    1291    872.0   14.4  61    7.0  220  10.4

  10 46     1.9    1296    871.5   14.4  61    7.0  220  10.4

  10 48     1.9    1300    871.1   14.3  61    6.9  220  10.4

  10 50     1.9    1304    870.7   14.3  61    6.9  220  10.4

  10 52     1.9    1308    870.3   14.3  61    6.9  220  10.4

  10 54     1.9    1311    869.9   14.3  61    6.9  220  10.4

  10 56     1.9    1315    869.5   14.2  61    6.8  221  10.5

  10 58     1.9    1318    869.2   14.2  61    6.8  221  10.5

  11  0     1.9    1322    868.8   14.2  61    6.8  221  10.5

  11  2     1.9    1325    868.4   14.2  61    6.8  221  10.5

  11  4     1.9    1329    868.1   14.1  61    6.8  221  10.5

  11  6     1.9    1332    867.8   14.1  62    7.0  222  10.6

  11  8     1.9    1336    867.4   14.0  62    6.9  222  10.6

  11 10     1.9    1339    867.1   14.0  62    6.9  222  10.6

  11 12     1.8    1343    866.7   14.0  62    6.9  222  10.6

  11 14     1.8    1346    866.3   14.0  62    6.9  222  10.6

  11 16     1.8    1350    865.9   13.9  63    7.0  222  10.8

  11 18     1.8    1353    865.6   13.9  63    7.0  222  10.8

  11 20     1.8    1357    865.2   13.9  63    7.0  222  10.8

  11 22     1.8    1361    864.8   13.9  63    7.0  222  10.8

  11 24     1.8    1365    864.4   13.8  63    6.9  222  10.8

  11 26     1.8    1368    864.0   13.8  63    6.9  223  10.9

  11 28     1.8    1372    863.7   13.7  63    6.8  223  10.9

  11 30     1.8    1376    863.3   13.7  63    6.8  223  10.9

  11 32     1.8    1380    862.9   13.7  63    6.8  223  10.9

  11 34     1.8    1383    862.5   13.7  63    6.8  223  10.9

  11 36     1.8    1387    862.1   13.6  64    7.0  224  11.1

  11 38     1.8    1390    861.8   13.6  64    7.0  224  11.1

  11 40     1.8    1394    861.4   13.6  64    6.9  224  11.1

  11 42     1.9    1398    861.0   13.6  64    7.0  224  11.1

  11 44     1.9    1402    860.5   13.5  64    6.9  224  11.1

  11 46     1.9    1407    860.1   13.5  64    6.9  226  11.2

  11 48     1.9    1411    859.7   13.4  64    6.8  226  11.2

