Start Up Date 16 JUN 12 18:12 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 29.19 S  48.68 W      0 m



RS-number:  G2344375





Ground check  :    Ref     RS   Corr



  Pressure    : 1015.1 1014.4    0.7

  Temperature :   21.4   21.6   -0.2

  Humidity    :      0      5     -5

                     0      5     -5



Started at:      16 JUN 12 18:34 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   8 12     4.5    1793    820.9    8.5  94    7.6  255  11.1

   8 14     4.5    1801    820.1    8.5  94    7.6  255  11.1

   8 16     4.5    1810    819.3    8.4  94    7.5  256  11.0

   8 18     4.5    1818    818.5    8.4  94    7.5  256  11.0

   8 20     4.5    1826    817.7    8.3  94    7.4  256  11.0

   8 22     4.2    1834    816.9    8.2  94    7.3  256  11.0

   8 24     4.2    1842    816.1    8.1  94    7.2  256  11.0

   8 26     4.2    1850    815.3    8.1  93    7.1  256  11.0

   8 28     4.2    1858    814.6    8.0  93    7.0  256  11.0

   8 30     4.2    1866    813.8    7.9  93    6.8  256  11.0

   8 32     3.9    1873    813.0    7.9  93    6.9  256  11.0

   8 34     3.9    1880    812.3    7.8  93    6.8  256  11.0

   8 36     3.9    1888    811.6    7.8  92    6.6  256  10.9

   8 38     3.9    1895    810.9    7.7  92    6.5  256  10.9

   8 40     3.9    1902    810.2    7.7  92    6.5  256  10.9

   8 42     3.7    1909    809.5    7.7  92    6.5  256  10.9

   8 44     3.7    1916    808.8    7.7  92    6.5  256  10.9

   8 46     3.7    1923    808.2    7.6  91    6.3  256  11.0

   8 48     3.7    1930    807.5    7.6  91    6.3  256  11.0

   8 50     3.7    1937    806.8    7.6  91    6.2  256  11.0

   8 52     3.5    1944    806.2    7.6  91    6.3  256  11.0

   8 54     3.5    1951    805.5    7.5  91    6.2  256  11.0

   8 56     3.5    1957    804.8    7.5  90    6.0  256  11.0

   8 58     3.5    1964    804.2    7.4  90    5.9  256  11.0

   9  0     3.5    1971    803.5    7.4  90    5.9  256  11.0

   9  2     3.4    1977    802.9    7.4  90    5.9  256  11.0

   9  4     3.4    1984    802.2    7.4  90    5.9  256  11.0

   9  6     3.4    1990    801.6    7.3  91    6.0  256  11.1

   9  8     3.4    1997    801.0    7.3  91    6.0  256  11.1

   9 10     3.4    2003    800.4    7.3  91    5.9  256  11.1

   9 12     3.3    2009    799.7    7.3  91    6.0  256  11.1

   9 14     3.3    2016    799.1    7.2  91    5.9  256  11.1

   9 16     3.3    2022    798.5    7.2  90    5.7  256  11.0

   9 18     3.3    2029    797.9    7.1  90    5.6  256  11.0

   9 20     3.3    2035    797.2    7.1  90    5.6  256  11.0

   9 22     3.3    2042    796.6    7.1  90    5.6  256  11.0

   9 24     3.3    2049    795.9    7.0  90    5.5  256  11.0

   9 26     3.3    2056    795.3    7.0  90    5.5  256  11.1

   9 28     3.3    2063    794.6    6.9  90    5.4  256  11.1

   9 30     3.3    2070    793.9    6.9  90    5.4  256  11.1

   9 32     3.4    2077    793.3    6.8  90    5.3  256  11.1

   9 34     3.4    2084    792.6    6.8  90    5.3  256  11.1

   9 36     3.4    2090    792.0    6.7  91    5.4  256  11.1

   9 38     3.4    2097    791.3    6.7  91    5.4  256  11.1

   9 40     3.4    2104    790.6    6.6  91    5.2  256  11.1

   9 42     3.4    2111    790.0    6.6  91    5.3  256  11.1

   9 44     3.4    2118    789.3    6.5  91    5.2  256  11.1

   9 46     3.4    2124    788.7    6.5  91    5.2  256  11.2

   9 48     3.4    2131    788.0    6.4  91    5.1  256  11.2

   9 50     3.4    2138    787.4    6.4  91    5.0  256  11.2

   9 52     3.3    2144    786.8    6.4  91    5.1  256  11.2

   9 54     3.3    2151    786.1    6.3  91    5.0  256  11.2

   9 56     3.3    2157    785.5    6.3  92    5.1  256  11.3

   9 58     3.3    2164    784.9    6.2  92    5.0  256  11.3

  10  0     3.3    2170    784.3    6.2  92    5.0  256  11.3

  10  2     3.3    2177    783.7    6.2  92    5.0  256  11.3

  10  4     3.3    2184    783.0    6.1  92    4.9  256  11.3

  10  6     3.3    2190    782.4    6.1  92    4.9  256  11.3

  10  8     3.3    2197    781.7    6.0  92    4.8  256  11.3

  10 10     3.3    2204    781.1    6.0  92    4.8  256  11.3

  10 12     3.4    2211    780.4    6.0  92    4.8  256  11.3

  10 14     3.4    2218    779.7    5.9  92    4.7  256  11.3

  10 16     3.4    2226    779.0    5.9  91    4.6  257  11.4

  10 18     3.4    2233    778.3    5.8  91    4.5  257  11.4

  10 20     3.4    2240    777.6    5.8  91    4.4  257  11.4

  10 22     3.5    2247    777.0    5.8  91    4.5  257  11.4

  10 24     3.5    2254    776.3    5.8  91    4.5  257  11.4

  10 26     3.5    2260    775.7    5.7  91    4.4  258  11.6

  10 28     3.5    2267    775.1    5.7  91    4.4  258  11.6

  10 30     3.5    2274    774.4    5.7  91    4.3  258  11.6

  10 32     3.5    2281    773.8    5.7  91    4.4  258  11.6

  10 34     3.5    2288    773.1    5.7  91    4.4  258  11.6

  10 36     3.5    2294    772.5    5.6  90    4.1  258  11.8

  10 38     3.5    2301    771.8    5.6  90    4.1  258  11.8

  10 40     3.5    2308    771.2    5.6  90    4.1  258  11.8

  10 42     3.3    2314    770.6    5.6  89    4.0  258  11.8

  10 44     3.3    2321    770.0    5.6  89    4.0  258  11.8

  10 46     3.3    2327    769.4    5.5  88    3.7  258  11.9

  10 48     3.3    2334    768.8    5.5  88    3.7  258  11.9

  10 50     3.3    2340    768.2    5.5  87    3.5  258  11.9

  10 52     3.3    2346    767.6    5.5  86    3.4  258  11.9

  10 54     3.3    2353    767.0    5.5  85    3.2  258  11.9

  10 56     3.3    2359    766.4    5.4  84    3.0  258  12.1

  10 58     3.3    2366    765.8    5.4  83    2.8  258  12.1

  11  0     3.3    2372    765.2    5.4  82    2.6  258  12.1

  11  2     3.2    2378    764.6    5.4  82    2.6  258  12.1

  11  4     3.2    2385    764.0    5.3  81    2.4  258  12.1

  11  6     3.2    2391    763.4    5.3  81    2.4  257  12.2

  11  8     3.2    2398    762.8    5.2  80    2.1  257  12.2

  11 10     3.2    2404    762.2    5.2  80    2.0  257  12.2

  11 12     3.2    2410    761.6    5.2  80    2.1  257  12.2

  11 14     3.2    2417    761.0    5.1  80    2.0  257  12.2

  11 16     3.2    2423    760.4    5.1  80    2.0  256  12.4

  11 18     3.2    2430    759.8    5.0  80    1.9  256  12.4

  11 20     3.2    2436    759.2    5.0  80    1.8  256  12.4

  11 22     3.2    2442    758.7    4.9  80    1.8  256  12.4

  11 24     3.2    2449    758.1    4.9  80    1.8  256  12.4

  11 26     3.2    2455    757.5    4.8  81    1.9  256  12.5

  11 28     3.2    2462    756.9    4.8  81    1.9  256  12.5

  11 30     3.2    2468    756.3    4.7  81    1.7  256  12.5

  11 32     3.2    2474    755.7    4.7  81    1.8  256  12.5

  11 34     3.2    2481    755.1    4.6  81    1.7  256  12.5

