   



Start Up Date 14 JUN 12 15:44 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 27.02 S  46.32 W      0 m



RS-number:  G2413857





Ground check  :    Ref     RS   Corr



  Pressure    : 1018.5 1016.2    2.3

  Temperature :   26.6   26.8   -0.2

  Humidity    :      0      3     -3

                     0      3     -3



Started at:      14 JUN 12 15:58 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   5 40     1.9     800    928.0   15.4  85   12.9  342   2.8

   5 42     1.9     804    927.6   15.4  85   12.9  342   2.8

   5 44     1.9     808    927.2   15.4  84   12.8  342   2.8

   5 46     1.9     811    926.8   15.4  84   12.8  341   2.8

   5 48     1.9     815    926.3   15.4  83   12.6  341   2.8

   5 50     1.9     819    925.9   15.4  83   12.5  341   2.8

   5 52     2.0     823    925.5   15.4  83   12.6  341   2.8

   5 54     2.0     827    925.0   15.4  82   12.4  341   2.8

   5 56     2.0     832    924.6   15.3  82   12.3  341   2.8

   5 58     2.0     836    924.1   15.3  81   12.1  341   2.8

   6  0     2.0     840    923.7   15.3  81   12.1  341   2.8

   6  2     1.9     844    923.3   15.3  81   12.1  341   2.8

   6  4     1.9     847    922.9   15.3  81   12.1  341   2.8

   6  6     1.9     851    922.5   15.2  80   11.8  342   2.8

   6  8     1.9     854    922.1   15.2  80   11.8  342   2.8

   6 10     1.9     858    921.7   15.2  80   11.8  342   2.8

   6 12     1.9     861    921.3   15.2  80   11.8  342   2.8

   6 14     1.9     865    920.9   15.2  80   11.8  342   2.8

   6 16     1.9     868    920.6   15.1  80   11.7  343   2.9

   6 18     1.9     872    920.2   15.1  80   11.7  343   2.9

   6 20     1.9     875    919.9   15.1  80   11.7  343   2.9

   6 22     1.9     879    919.4   15.1  80   11.7  343   2.9

   6 24     1.9     883    919.0   15.1  80   11.7  343   2.9

   6 26     1.9     888    918.5   15.1  79   11.5  343   3.0

   6 28     1.9     892    918.1   15.1  79   11.5  343   3.0

   6 30     1.9     896    917.6   15.1  79   11.5  343   3.0

   6 32     1.9     900    917.2   15.1  79   11.5  343   3.0

   6 34     1.9     903    916.8   15.0  79   11.4  343   3.0

   6 36     1.9     907    916.4   15.0  78   11.2  342   3.0

   6 38     1.9     910    916.0   14.9  78   11.2  342   3.0

   6 40     1.9     914    915.6   14.9  78   11.1  342   3.0

   6 42     1.9     917    915.2   14.9  78   11.2  342   3.0

   6 44     1.9     921    914.9   14.9  78   11.2  342   3.0

   6 46     1.9     924    914.5   14.9  77   11.0  341   3.2

   6 48     1.9     928    914.2   14.9  77   11.0  341   3.2

   6 50     1.9     931    913.8   14.9  77   10.9  341   3.2

   6 52     1.8     935    913.4   14.9  77   11.0  341   3.2

   6 54     1.8     938    913.0   14.9  77   11.0  341   3.2

   6 56     1.8     942    912.6   14.8  76   10.7  339   3.3

   6 58     1.8     945    912.2   14.8  76   10.7  339   3.3

   7  0     1.8     949    911.8   14.8  76   10.6  339   3.3

   7  2     1.8     953    911.4   14.8  76   10.7  339   3.3

   7  4     1.8     957    911.0   14.7  77   10.8  339   3.3

   7  6     1.8     960    910.6   14.7  77   10.8  337   3.3

   7  8     1.8     964    910.2   14.6  78   10.9  337   3.3

   7 10     1.8     968    909.8   14.6  78   10.8  337   3.3

   7 12     1.9     972    909.4   14.6  78   10.9  337   3.3

   7 14     1.9     976    909.0   14.6  78   10.9  337   3.3

   7 16     1.9     979    908.6   14.5  78   10.8  336   3.3

   7 18     1.9     983    908.2   14.5  78   10.8  336   3.3

   7 20     1.9     987    907.8   14.5  78   10.7  336   3.3

   7 22     1.9     991    907.4   14.5  78   10.8  336   3.3

   7 24     1.9     994    907.0   14.5  78   10.8  336   3.3

   7 26     1.9     998    906.6   14.4  78   10.7  335   3.3

   7 28     1.9    1001    906.2   14.4  78   10.7  335   3.3

   7 30     1.9    1005    905.8   14.4  78   10.6  335   3.3

   7 32     1.8    1008    905.5   14.4  78   10.7  335   3.3

   7 34     1.8    1012    905.1   14.3  78   10.6  335   3.3

   7 36     1.8    1015    904.8   14.3  78   10.6  334   3.2

   7 38     1.8    1019    904.4   14.2  78   10.5  334   3.2

   7 40     1.8    1022    904.1   14.2  78   10.4  334   3.2

   7 42     1.7    1025    903.7   14.2  78   10.5  334   3.2

   7 44     1.7    1028    903.3   14.2  78   10.5  334   3.2

   7 46     1.7    1032    903.0   14.1  77   10.2  333   3.1

   7 48     1.7    1035    902.6   14.1  77   10.2  333   3.1

   7 50     1.7    1038    902.3   14.1  77   10.1  333   3.1

   7 52     1.7    1042    901.9   14.1  77   10.2  333   3.1

   7 54     1.7    1046    901.5   14.1  77   10.2  333   3.1

   7 56     1.7    1049    901.1   14.0  76    9.9  333   3.2

   7 58     1.7    1053    900.7   14.0  76    9.9  333   3.2

   8  0     1.7    1057    900.3   14.0  76    9.8  333   3.2

   8  2     1.8    1061    899.9   14.0  77   10.1  333   3.2

   8  4     1.8    1064    899.5   13.9  77   10.0  333   3.2

   8  6     1.8    1068    899.1   13.9  78   10.2  332   3.3

   8  8     1.8    1071    898.7   13.8  78   10.1  332   3.3

