Start Up Date 18 JUN 12  0:46 UTC       



System test passed  -No errors found    





Sounding program REV 8.36 using GPS    



Station  : 03888 PEZZI-2012

Location : 31.48 S  49.84 W      0 m



RS-number:  E2030095





Ground check  :    Ref     RS   Corr



  Pressure    : 1009.7 1007.6    2.1

  Temperature :   25.5   25.9   -0.4

  Humidity    :      0      6     -6

                     0      5     -5



Started at:      18 JUN 12  1:17 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   6 42     5.6    1728    822.1    7.5  93    6.5    7  17.1

   6 44     5.6    1741    820.9    7.4  93    6.4    7  17.1

   6 46     5.6    1753    819.6    7.4  93    6.4    8  17.2

   6 48     5.6    1766    818.4    7.3  93    6.3    8  17.2

   6 50     5.6    1778    817.1    7.3  93    6.2    8  17.2

   6 52     6.2    1791    815.9    7.2  93    6.2    8  17.2

   6 54     6.2    1804    814.6    7.1  93    6.1    8  17.2

   6 56     6.2    1817    813.3    7.1  93    6.1    9  17.3

   6 58     6.2    1830    812.0    7.0  93    6.0    9  17.3

   7  0     6.2    1843    810.8    6.9  93    5.8    9  17.3

   7  2     6.2    1855    809.6    6.8  93    5.8    9  17.3

   7  4     6.2    1866    808.5    6.8  93    5.8    9  17.3

   7  6     6.2    1878    807.3    6.7  93    5.7   10  17.5

   7  8     6.2    1889    806.2    6.7  93    5.7   10  17.5

   7 10     6.2    1901    805.1    6.6  93    5.6   10  17.5

   7 12     6.0    1913    803.9    6.5  93    5.5   10  17.5

   7 14     6.0    1924    802.8    6.5  93    5.5   10  17.5

   7 16     6.0    1936    801.6    6.4  93    5.4   12  17.5

   7 18     6.0    1947    800.5    6.4  93    5.4   12  17.5

   7 20     6.0    1959    799.4    6.3  93    5.3   12  17.5

   7 22     5.8    1971    798.2    6.2  93    5.2   12  17.5

   7 24     5.8    1982    797.1    6.2  93    5.2   12  17.5

   7 26     5.8    1994    796.0    6.1  93    5.1   14  17.5

   7 28     5.8    2005    794.9    6.1  93    5.1   14  17.5

   7 30     5.8    2017    793.7    6.0  93    5.0   14  17.5

   7 32     5.9    2029    792.5    5.9  93    4.9   14  17.5

   7 34     5.9    2042    791.3    5.8  93    4.8   14  17.5

   7 36     5.9    2054    790.1    5.8  93    4.8   16  17.4

   7 38     5.9    2067    788.9    5.7  93    4.7   16  17.4

   7 40     5.9    2079    787.8    5.6  93    4.6   16  17.4

   7 42     6.0    2091    786.6    5.6  93    4.6   16  17.4

   7 44     6.0    2103    785.5    5.5  93    4.5   16  17.4

   7 46     6.0    2115    784.3    5.5  93    4.5   17  17.5

   7 48     6.0    2127    783.2    5.4  93    4.4   17  17.5

   7 50     6.0    2139    782.0    5.4  93    4.4   17  17.5

   7 52     6.0    2151    780.9    5.3  93    4.3   17  17.5

   7 54     6.0    2162    779.8    5.3  93    4.3   17  17.5

   7 56     6.0    2174    778.7    5.2  93    4.2   18  17.6

   7 58     6.0    2185    777.6    5.2  93    4.2   18  17.6

   8  0     6.0    2197    776.5    5.1  93    4.1   18  17.6

   8  2     5.7    2207    775.5    5.0  93    4.0   18  17.6

   8  4     5.7    2218    774.5    5.0  93    4.0   18  17.6

   8  6     5.7    2228    773.5    4.9  93    3.9   19  17.8

   8  8     5.7    2239    772.6    4.9  93    3.9   19  17.8

   8 10     5.7    2249    771.6    4.8  93    3.8   19  17.8

   8 12     5.4    2259    770.6    4.8  93    3.8   19  17.8

   8 14     5.4    2270    769.6    4.7  93    3.7   19  17.8

   8 16     5.4    2280    768.6    4.7  93    3.7   21  18.0

   8 18     5.4    2291    767.7    4.6  93    3.6   21  18.0

   8 20     5.4    2301    766.7    4.6  93    3.6   21  18.0

   8 22     5.1    2311    765.8    4.6  93    3.6   21  18.0

   8 24     5.1    2320    764.9    4.5  93    3.5   21  18.0

   8 26     5.1    2330    764.0    4.5  93    3.5   22  18.0

   8 28     5.1    2339    763.1    4.4  93    3.4   22  18.0

   8 30     5.1    2349    762.2    4.4  93    3.4   22  18.0

   8 32     4.9    2358    761.4    4.4  93    3.4   22  18.0

   8 34     4.9    2367    760.5    4.3  93    3.3   22  18.0

   8 36     4.9    2377    759.7    4.3  93    3.3   24  18.1

   8 38     4.9    2386    758.8    4.2  93    3.2   24  18.1

   8 40     4.9    2395    757.9    4.2  93    3.2   24  18.1

   8 42     4.7    2404    757.1    4.0  93    3.0   24  18.1

   8 44     4.7    2414    756.2    3.8  92    2.7   24  18.1

   8 46     4.7    2423    755.3    3.6  92    2.5   25  18.0

   8 48     4.7    2433    754.4    3.4  91    2.1   25  18.0

   8 50     4.7    2442    753.5    3.2  91    1.9   25  18.0

   8 52     4.8    2452    752.6    3.1  91    1.8   25  18.0

   8 54     4.8    2463    751.6    3.1  92    2.0   25  18.0

   8 56     4.8    2473    750.7    3.0  92    1.9   25  17.7

   8 58     4.8    2484    749.7    3.0  93    2.0   25  17.7

   9  0     4.8    2494    748.8    2.9  93    1.9   25  17.7

   9  2     5.0    2504    747.8    2.8  93    1.8   25  17.7

   9  4     5.0    2514    746.9    2.8  93    1.8   25  17.7

   9  6     5.0    2525    745.9    2.7  93    1.7   25  17.6

   9  8     5.0    2535    745.0    2.7  93    1.7   25  17.6

   9 10     5.0    2545    744.0    2.6  93    1.6   25  17.6

   9 12     5.0    2555    743.1    2.6  93    1.6   25  17.6

   9 14     5.0    2564    742.3    2.5  93    1.5   25  17.6

   9 16     5.0    2574    741.4    2.5  93    1.5   25  17.6

   9 18     5.0    2583    740.5    2.4  93    1.4   25  17.6

   9 20     5.0    2593    739.7    2.4  93    1.4   25  17.6

   9 22     4.6    2601    738.9    2.3  93    1.3   25  17.6

   9 24     4.6    2609    738.2    2.1  93    1.1   25  17.6

   9 26     4.6    2616    737.5    2.0  93    1.0   26  17.8

   9 28     4.6    2624    736.8    1.8  93    0.8   26  17.8

   9 30     4.6    2632    736.1    1.7  93    0.7   26  17.8

   9 32     3.9    2638    735.5    1.7  93    0.7   26  17.8

   9 34     3.9    2644    735.0    1.6  93    0.6   26  17.8

   9 36     3.9    2650    734.4    1.6  93    0.6   27  18.0

   9 38     3.9    2656    733.9    1.5  93    0.5   27  18.0

   9 40     3.9    2662    733.4    1.5  93    0.5   27  18.0

   9 42     3.0    2666    733.0    1.5  93    0.5   27  18.0

   9 44     3.0    2670    732.6    1.5  93    0.5   27  18.0

   9 46     3.0    2675    732.2    1.4  93    0.4   28  18.2

   9 48     3.0    2679    731.8    1.4  93    0.4   28  18.2

   9 50     3.0    2683    731.4    1.4  93    0.4   28  18.2

   9 52     2.4    2687    731.0    1.4  93    0.4   28  18.2

   9 54     2.4    2692    730.6    1.4  93    0.4   28  18.2

   9 56     2.4    2696    730.2    1.3  93    0.3   28  18.1

   9 58     2.4    2701    729.8    1.3  93    0.3   28  18.1

  10  0     2.4    2705    729.4    1.3  93    0.3   28  18.1

  10  2     2.4    2711    728.9    1.3  93    0.3   28  18.1

  10  4     2.4    2716    728.4    1.3  92    0.2   28  18.1

  10  6     2.4    2722    728.0    1.3  92    0.2   28  18.0

  10  8     2.4    2727    727.5    1.3  91    0.0   28  18.0

  10 10     2.4    2733    727.0    1.3  91    0.0   28  18.0

  10 12     2.8    2740    726.4    1.3  91    0.0   28  18.0

  10 14     2.8    2746    725.8    1.3  91    0.0   28  18.0

  10 16     2.8    2753    725.1    1.2  92    0.1   28  17.7

  10 18     2.8    2759    724.5    1.2  92    0.1   28  17.7

  10 20     2.8    2766    723.9    1.2  92    0.0   28  17.7

  10 22     3.3    2773    723.3    1.1  92   -0.0   28  17.7

  10 24     3.3    2781    722.6    1.1  92   -0.0   28  17.7

  10 26     3.3    2788    721.9    1.0  93    0.0   28  17.4

  10 28     3.3    2796    721.3    1.0  93    0.0   28  17.4

  10 30     3.3    2803    720.6    0.9  93   -0.1   28  17.4

  10 32     3.5    2810    720.0    0.9  93   -0.1   28  17.4

  10 34     3.5    2817    719.3    0.9  93   -0.1   28  17.4

  10 36     3.5    2825    718.7    0.9  93   -0.1   28  17.3

  10 38     3.5    2832    718.1    0.9  93   -0.1   28  17.3

  10 40     3.5    2839    717.4    0.9  93   -0.1   28  17.3

  10 42     3.5    2846    716.8    0.9  93   -0.1   28  17.3

  10 44     3.5    2852    716.2    0.9  93   -0.1   28  17.3

  10 46     3.5    2859    715.7    0.8  93   -0.2   28  17.2

  10 48     3.5    2865    715.1    0.8  93   -0.2   28  17.2

  10 50     3.5    2872    714.5    0.8  93   -0.2   28  17.2

  10 52     3.4    2878    713.9    0.8  93   -0.2   28  17.2

  10 54     3.4    2885    713.3    0.8  93   -0.2   28  17.2

  10 56     3.4    2891    712.8    0.7  93   -0.3   28  17.0

  10 58     3.4    2898    712.2    0.7  93   -0.3   28  17.0

  11  0     3.4    2904    711.7    0.7  93   -0.3   28  17.0

  11  2     3.2    2910    711.1    0.7  92   -0.4   28  17.0

  11  4     3.2    2916    710.6    0.7  91   -0.6   28  17.0

  11  6     3.2    2923    710.0    0.7  90   -0.7   28  17.1

  11  8     3.2    2929    709.5    0.7  89   -0.9   28  17.1

  11 10     3.2    2935    708.9    0.7  88   -1.1   28  17.1

  11 12     3.1    2941    708.4    0.7  88   -1.0   28  17.1

  11 14     3.1    2947    707.9    0.6  89   -1.0   28  17.1

  11 16     3.1    2952    707.3    0.6  89   -1.0   27  17.0

  11 18     3.1    2958    706.8    0.5  90   -0.9   27  17.0

  11 20     3.1    2964    706.3    0.5  90   -0.9   27  17.0

  11 22     3.0    2970    705.8    0.5  90   -0.9   27  17.0

  11 24     3.0    2976    705.3    0.4  90   -1.0   27  17.0

  11 26     3.0    2982    704.8    0.4  91   -0.9   27  16.8

  11 28     3.0    2988    704.2    0.3  91   -1.0   27  16.8

  11 30     3.0    2994    703.7    0.3  91   -1.0   27  16.8

  11 32     2.9    3000    703.2    0.3  91   -1.0   27  16.8

  11 34     2.9    3006    702.7    0.4  90   -1.0   27  16.8

  11 36     2.9    3011    702.2    0.4  90   -1.0   26  16.4

  11 38     2.9    3017    701.7    0.5  89   -1.1   26  16.4

  11 40     2.9    3023    701.2    0.5  89   -1.1   26  16.4

  11 42     3.0    3029    700.6    0.5  88   -1.2   26  16.4

  11 44     3.0    3036    700.1    0.5  88   -1.2   26  16.4

  11 46     3.0    3042    699.5    0.4  87   -1.5   24  16.0

  11 48     3.0    3049    699.0    0.4  87   -1.5   24  16.0

  11 50     3.0    3055    698.4    0.4  86   -1.7   24  16.0

  11 52     3.0    3061    697.9    0.4  85   -1.8   24  16.0

  11 54     3.0    3067    697.4    0.4  85   -1.8   24  16.0

  11 56     3.0    3072    696.9    0.3  84   -2.0   23  15.6

  11 58     3.0    3078    696.4    0.3  84   -2.0   23  15.6

  12  0     3.0    3084    695.9    0.3  83   -2.2   23  15.6

  12  2     3.1    3091    695.3    0.2  83   -2.3   23  15.6

  12  4     3.1    3097    694.7    0.2  83   -2.3   23  15.6

  12  6     3.1    3104    694.1    0.1  84   -2.2   21  15.0

  12  8     3.1    3110    693.6    0.1  84   -2.2   21  15.0

  12 10     3.1    3117    693.0    0.0  84   -2.4   21  15.0

  12 12     3.2    3124    692.4   -0.1  84   -2.4   21  15.0

  12 14     3.2    3131    691.8   -0.1  85   -2.3   21  15.0

  12 16     3.2    3137    691.3   -0.2  85   -2.4   19  14.4

  12 18     3.2    3144    690.7   -0.2  86   -2.2   19  14.4

  12 20     3.2    3151    690.1   -0.3  86   -2.4   19  14.4

