Started at:      13 JUN 12  0:20 UTC    

   Time AscRate Hgt/MSL Pressure   Temp  RH   Dewp  Dir Speed

 min  s     m/s       m      hPa   degC   %   degC  deg   m/s
   7  6     1.9    1084    897.6   15.5  50    5.2   16   2.9

   7  8     1.9    1088    897.2   15.5  50    5.2   16   2.9

   7 10     1.9    1092    896.8   15.5  49    4.9   16   2.9

   7 12     1.9    1096    896.4   15.5  49    4.9   16   2.9

   7 14     1.9    1100    896.0   15.5  49    4.9   16   2.9

   7 16     1.9    1103    895.6   15.5  50    5.2   14   2.7

   7 18     1.9    1107    895.2   15.5  50    5.2   14   2.7

   7 20     1.9    1111    894.8   15.5  50    5.2   14   2.7

   7 22     1.9    1115    894.4   15.5  50    5.2   14   2.7

   7 24     1.9    1118    894.0   15.5  50    5.2   14   2.7

   7 26     1.9    1122    893.6   15.4  51    5.4   11   2.5

   7 28     1.9    1125    893.3   15.4  51    5.4   11   2.5

   7 30     1.9    1129    892.9   15.4  51    5.3   11   2.5

   7 32     1.9    1133    892.5   15.4  52    5.7   11   2.5

   7 34     1.9    1137    892.1   15.4  54    6.2   11   2.5

   7 36     1.9    1140    891.7   15.3  55    6.4    8   2.3

   7 38     1.9    1144    891.3   15.3  57    6.9    8   2.3

   7 40     1.9    1148    890.9   15.3  58    7.1    8   2.3

   7 42     1.9    1152    890.5   15.3  59    7.4    8   2.3

   7 44     1.9    1156    890.0   15.2  60    7.5    8   2.3

   7 46     1.9    1161    889.6   15.2  60    7.5    7   2.2

   7 48     1.9    1165    889.2   15.1  61    7.7    7   2.2

   7 50     1.9    1169    888.7   15.1  62    7.9    7   2.2

   7 52     1.9    1173    888.3   15.1  63    8.2    7   2.2

   7 54     1.9    1176    888.0   15.0  63    8.1    7   2.2

   7 56     1.9    1180    887.6   15.0  64    8.3    7   2.1

   7 58     1.9    1183    887.2   14.9  64    8.2    7   2.1

   8  0     1.9    1187    886.8   14.9  65    8.4    7   2.1

   8  2     1.9    1190    886.4   14.9  66    8.7    7   2.1

   8  4     1.9    1194    886.1   14.9  67    8.9    7   2.1

   8  6     1.9    1197    885.7   14.8  68    9.0    8   2.0

   8  8     1.9    1201    885.4   14.8  69    9.2    8   2.0

   8 10     1.9    1204    885.1   14.8  70    9.4    8   2.0

